TextNr.,PosWords,NegWords,hasShift,NrPron,hasExcl,logNr,Label
5700,7,2,1,0,0,3.5263605246161616,positive
5701,1,1,0,0,0,2.6390573296152584,negative
5702,4,2,1,0,0,3.828641396489095,negative
5703,1,0,0,0,1,2.302585092994046,negative
5704,2,0,0,0,0,2.4849066497880004,positive
5705,0,2,1,0,0,3.044522437723423,negative
5706,1,0,0,0,0,2.0794415416798357,positive
5707,2,0,1,0,0,3.367295829986474,negative
5708,1,3,0,0,0,3.091042453358316,positive
5709,0,2,0,0,0,2.8903717578961645,negative
5710,2,3,0,0,0,3.6375861597263857,negative
5711,0,1,1,0,0,2.70805020110221,negative
5712,2,2,1,0,0,3.1780538303479458,positive
5713,2,1,0,0,0,3.258096538021482,negative
5714,1,0,0,0,0,2.0794415416798357,positive
5715,5,6,1,0,0,4.6913478822291435,negative
5716,2,0,0,0,0,2.1972245773362196,positive
5717,2,0,1,0,0,2.9444389791664403,negative
5718,0,1,1,0,0,2.70805020110221,negative
5719,1,1,1,0,0,3.2188758248682006,negative
5720,1,0,0,0,0,1.9459101490553132,negative
5721,5,0,0,0,0,3.5263605246161616,positive
5722,3,1,0,0,0,2.6390573296152584,positive
5723,1,1,0,0,0,2.8903717578961645,negative
5724,0,0,0,0,0,2.1972245773362196,positive
5725,4,1,0,0,0,3.1354942159291497,positive
5726,1,0,0,0,0,2.4849066497880004,positive
5727,0,2,0,0,0,2.1972245773362196,negative
5728,6,0,1,0,1,3.295836866004329,positive
5729,1,2,0,0,0,2.4849066497880004,positive
5730,0,0,0,0,1,2.6390573296152584,negative
5731,6,1,1,0,0,3.8066624897703196,negative
5732,1,0,0,0,0,2.0794415416798357,positive
5733,1,2,1,0,0,2.5649493574615367,negative
5734,1,1,1,0,0,2.6390573296152584,negative
5735,3,0,1,0,0,3.5553480614894135,negative
5736,3,0,1,0,0,3.1354942159291497,positive
5737,2,0,1,0,0,3.258096538021482,positive
5738,5,1,0,0,0,3.6375861597263857,negative
5739,3,0,0,0,0,2.772588722239781,positive
5740,2,2,1,0,0,3.367295829986474,negative
5741,3,3,1,0,0,4.007333185232471,negative
5742,0,0,0,0,0,3.1780538303479458,positive
5743,2,1,0,0,0,2.833213344056216,positive
5744,6,0,1,0,0,3.044522437723423,negative
5745,3,1,0,0,0,2.4849066497880004,positive
5746,0,0,0,0,0,2.4849066497880004,negative
5747,2,3,1,0,0,3.7376696182833684,negative
5748,1,0,0,0,1,1.9459101490553132,positive
5749,1,2,1,0,0,3.4011973816621555,negative
5750,3,0,0,0,0,3.044522437723423,positive
5751,0,3,1,1,0,3.8918202981106265,negative
5752,1,0,0,0,0,2.6390573296152584,negative
5753,3,1,1,0,0,3.5553480614894135,negative
5754,6,9,1,0,0,4.875197323201151,negative
5755,2,0,1,0,0,3.295836866004329,negative
5756,2,0,1,0,1,2.302585092994046,negative
5757,1,0,1,0,0,2.70805020110221,negative
5758,1,3,0,0,0,3.784189633918261,negative
5759,2,0,0,0,0,2.0794415416798357,negative
5760,2,0,0,0,0,1.9459101490553132,positive
5761,2,0,0,0,0,2.3978952727983707,positive
5762,1,1,1,0,0,3.4011973816621555,negative
5763,3,1,0,0,0,2.70805020110221,positive
5764,0,4,1,0,0,2.772588722239781,negative
5765,0,1,1,0,0,3.1780538303479458,negative
5766,0,0,0,0,0,0.6931471805599453,negative
5767,5,2,1,0,0,3.4657359027997265,negative
5768,0,2,0,0,0,2.8903717578961645,negative
5769,1,1,1,0,0,3.2188758248682006,negative
5770,3,0,0,0,0,3.295836866004329,positive
5771,1,1,0,0,0,2.8903717578961645,positive
5772,1,0,0,0,1,2.4849066497880004,negative
5773,4,0,0,0,1,3.332204510175204,positive
5774,4,2,1,0,0,4.290459441148391,positive
5775,0,1,1,0,0,3.258096538021482,negative
5776,0,0,0,0,0,1.0986122886681098,positive
5777,2,2,0,0,0,3.2188758248682006,negative
5778,6,4,1,0,0,3.8918202981106265,positive
5779,4,2,0,0,0,3.4339872044851463,positive
5780,0,0,0,0,0,2.3978952727983707,positive
5781,0,0,1,0,0,1.6094379124341003,negative
5782,1,3,0,0,0,3.091042453358316,positive
5783,3,3,0,0,1,3.4657359027997265,negative
5784,5,2,0,0,0,3.1354942159291497,positive
5785,2,1,0,0,0,2.833213344056216,negative
5786,1,0,1,0,0,2.1972245773362196,negative
5787,0,0,1,0,0,2.5649493574615367,positive
5788,2,0,0,0,0,2.3978952727983707,positive
5789,3,3,0,0,1,3.6375861597263857,negative
5790,2,2,0,0,0,2.6390573296152584,positive
5791,1,1,0,0,0,2.302585092994046,positive
5792,1,1,1,0,0,2.8903717578961645,positive
5793,3,1,0,0,0,3.6635616461296463,positive
5794,7,0,0,0,0,3.6375861597263857,positive
5795,2,0,1,0,0,2.833213344056216,negative
5796,3,1,1,0,0,3.295836866004329,positive
5797,1,0,0,0,0,2.302585092994046,positive
5798,1,0,0,0,0,2.302585092994046,positive
5799,0,2,0,0,0,2.302585092994046,positive
5800,1,1,0,0,0,1.9459101490553132,negative
5801,2,1,1,0,0,3.1780538303479458,positive
5802,4,1,0,0,0,3.091042453358316,negative
5803,1,1,0,0,0,2.4849066497880004,positive
5804,1,1,1,0,0,2.9444389791664403,negative
5805,1,2,1,0,0,2.70805020110221,negative
5806,2,0,1,0,0,2.8903717578961645,positive
5807,0,0,0,0,0,2.5649493574615367,positive
5808,5,0,1,0,0,3.258096538021482,negative
5809,0,0,1,0,0,2.0794415416798357,positive
5810,0,0,1,0,0,2.302585092994046,negative
5811,2,0,0,0,0,3.332204510175204,positive
5812,2,0,0,0,0,2.6390573296152584,negative
5813,0,3,1,0,0,3.4965075614664802,positive
5814,1,1,0,0,0,2.6390573296152584,positive
5815,4,0,0,0,0,3.58351893845611,negative
5816,1,1,0,0,1,2.302585092994046,negative
5817,0,0,0,0,0,1.791759469228055,positive
5818,3,3,0,0,0,3.7612001156935624,positive
5819,1,1,1,0,0,2.3978952727983707,negative
5820,8,6,1,0,0,4.394449154672439,negative
5821,2,1,0,0,1,2.772588722239781,positive
5822,1,1,1,0,0,3.713572066704308,negative
5823,4,3,1,0,0,3.7376696182833684,positive
5824,2,0,0,0,0,2.3978952727983707,positive
5825,2,2,1,0,0,3.4965075614664802,negative
5826,2,1,0,0,0,3.332204510175204,negative
5827,1,1,0,0,0,2.995732273553991,negative
5828,3,0,1,0,0,3.4965075614664802,negative
5829,5,3,0,0,0,3.4657359027997265,negative
5830,3,1,0,0,0,2.9444389791664403,positive
5831,4,0,0,1,0,3.044522437723423,negative
5832,2,0,0,0,0,2.70805020110221,positive
5833,0,0,0,0,1,1.3862943611198906,negative
5834,4,0,1,0,0,2.6390573296152584,negative
5835,1,2,0,0,0,2.1972245773362196,positive
5836,3,2,0,0,0,2.9444389791664403,negative
5837,1,2,0,0,0,2.772588722239781,negative
5838,0,0,0,0,1,2.0794415416798357,negative
5839,1,0,0,0,0,1.6094379124341003,positive
5840,0,0,0,0,0,2.6390573296152584,positive
5841,1,0,1,0,0,2.302585092994046,positive
5842,2,2,0,0,0,2.9444389791664403,negative
5843,3,1,1,0,0,3.2188758248682006,negative
5844,1,3,1,0,0,3.4011973816621555,negative
5845,9,7,1,0,0,4.143134726391533,positive
5846,2,2,0,0,0,3.044522437723423,positive
5847,8,17,1,0,0,4.8283137373023015,negative
5848,2,0,0,0,0,3.58351893845611,negative
5849,1,0,0,0,0,2.0794415416798357,positive
5850,0,0,1,0,1,2.995732273553991,negative
5851,0,1,0,0,0,1.3862943611198906,negative
5852,0,1,1,0,0,3.4965075614664802,negative
5853,0,0,0,0,0,1.3862943611198906,negative
5854,3,1,0,0,0,2.8903717578961645,negative
5855,1,1,1,0,0,2.70805020110221,negative
5856,1,1,0,0,0,2.302585092994046,positive
5857,2,0,1,0,0,3.1780538303479458,negative
5858,2,0,1,0,0,2.9444389791664403,negative
5859,2,0,1,0,0,2.9444389791664403,negative
5860,1,0,0,0,0,2.3978952727983707,negative
5861,1,1,0,0,0,3.4965075614664802,negative
5862,2,1,1,0,0,2.4849066497880004,negative
5863,5,0,1,0,0,3.332204510175204,negative
5864,3,0,0,0,0,2.4849066497880004,positive
5865,0,0,0,0,0,2.4849066497880004,positive
5866,4,1,0,0,0,3.367295829986474,positive
5867,2,3,1,0,0,3.4339872044851463,negative
5868,2,2,0,0,0,3.367295829986474,negative
5869,3,2,1,0,1,3.713572066704308,negative
5870,2,1,0,0,0,3.091042453358316,negative
5871,1,4,0,0,0,2.772588722239781,negative
5872,8,0,1,0,0,3.9889840465642745,negative
5873,2,2,1,0,0,3.091042453358316,positive
5874,1,0,0,0,0,1.6094379124341003,negative
5875,1,0,0,0,0,2.9444389791664403,positive
5876,3,0,0,0,0,3.258096538021482,negative
5877,7,2,1,0,0,4.02535169073515,negative
5878,0,1,0,0,0,2.5649493574615367,negative
5879,0,1,1,0,0,2.0794415416798357,negative
5880,1,2,0,0,0,2.995732273553991,negative
5881,0,1,1,0,0,2.302585092994046,negative
5882,0,4,1,0,0,3.295836866004329,positive
5883,2,1,0,0,0,2.772588722239781,negative
5884,0,1,0,0,0,3.091042453358316,negative
5885,0,1,1,0,1,3.4657359027997265,negative
5886,2,0,1,0,0,2.8903717578961645,negative
5887,3,1,0,1,0,3.1780538303479458,negative
5888,2,1,1,0,0,3.091042453358316,positive
5889,1,1,1,0,0,2.70805020110221,negative
5890,3,1,0,0,0,3.091042453358316,positive
5891,2,1,0,0,0,3.4339872044851463,positive
5892,0,0,0,0,0,2.6390573296152584,negative
5893,4,2,1,0,0,3.295836866004329,negative
5894,0,1,1,0,0,3.044522437723423,positive
5895,4,3,0,0,0,3.8066624897703196,positive
5896,1,6,1,0,0,3.5263605246161616,negative
5897,2,2,0,0,0,2.9444389791664403,negative
5898,2,0,1,0,0,2.9444389791664403,negative
5899,1,1,0,0,0,2.5649493574615367,positive
5900,6,7,1,0,1,4.700480365792417,negative
5901,1,0,1,0,0,1.3862943611198906,negative
5902,2,0,0,0,0,1.9459101490553132,positive
5903,2,1,0,0,0,3.4657359027997265,negative
5904,0,3,1,0,0,3.1780538303479458,negative
5905,1,2,0,0,0,2.833213344056216,positive
5906,2,1,1,0,1,3.6375861597263857,negative
5907,1,0,0,0,0,1.9459101490553132,negative
5908,2,2,1,0,0,3.2188758248682006,positive
5909,1,3,0,0,0,3.258096538021482,negative
5910,4,2,1,0,0,3.4965075614664802,negative
5911,1,0,0,0,0,2.6390573296152584,positive
5912,2,1,1,0,0,3.044522437723423,negative
5913,1,0,0,0,0,2.4849066497880004,positive
5914,2,0,0,0,0,2.1972245773362196,positive
5915,1,0,1,0,0,2.302585092994046,negative
5916,1,0,0,1,0,2.3978952727983707,positive
5917,10,2,1,0,0,3.9512437185814275,positive
5918,2,0,1,0,0,2.0794415416798357,negative
5919,0,2,0,0,0,3.1354942159291497,negative
5920,2,1,0,0,0,2.1972245773362196,positive
5921,0,0,0,0,0,1.9459101490553132,positive
5922,0,0,1,0,0,2.70805020110221,negative
5923,1,0,0,0,0,3.091042453358316,positive
5924,2,1,0,0,0,3.044522437723423,positive
5925,0,1,0,0,1,2.833213344056216,positive
5926,1,0,0,0,0,1.3862943611198906,positive
5927,2,0,0,0,0,2.3978952727983707,negative
5928,0,0,0,0,0,2.3978952727983707,positive
5929,1,0,0,0,0,2.3978952727983707,positive
5930,5,3,1,1,0,4.127134385045092,negative
5931,1,2,0,0,0,2.772588722239781,negative
5932,0,0,0,0,1,1.6094379124341003,negative
5933,0,1,0,0,0,1.9459101490553132,negative
5934,4,1,0,0,0,3.4011973816621555,negative
5935,4,1,0,0,0,3.4011973816621555,negative
5936,3,0,0,0,0,2.6390573296152584,positive
5937,4,5,1,0,0,3.7376696182833684,negative
5938,2,2,0,0,0,3.295836866004329,positive
5939,5,0,0,0,0,2.8903717578961645,positive
5940,4,1,0,0,0,3.367295829986474,positive
5941,1,2,1,0,0,3.332204510175204,negative
5942,2,0,1,0,0,2.3978952727983707,positive
5943,0,0,0,0,0,1.3862943611198906,negative
5944,1,1,1,0,0,2.5649493574615367,positive
5945,1,1,0,0,0,3.367295829986474,negative
5946,0,0,0,0,0,1.791759469228055,positive
5947,0,0,0,0,0,1.791759469228055,positive
5948,5,2,1,0,0,3.367295829986474,negative
5949,5,0,0,0,0,3.332204510175204,positive
5950,1,0,0,0,0,3.1354942159291497,negative
5951,2,0,1,0,0,2.3978952727983707,negative
5952,2,3,1,0,0,3.9318256327243257,positive
5953,2,1,0,0,0,2.6390573296152584,negative
5954,2,2,1,0,0,2.8903717578961645,negative
5955,2,2,1,3,1,3.8501476017100584,negative
5956,5,1,0,0,0,3.2188758248682006,positive
5957,4,0,1,0,0,3.4657359027997265,positive
5958,3,3,1,0,0,4.1588830833596715,negative
5959,0,2,0,0,0,2.70805020110221,negative
5960,3,1,0,0,0,3.1354942159291497,positive
5961,4,1,0,0,0,3.6888794541139363,positive
5962,0,0,0,0,0,2.3978952727983707,negative
5963,3,5,1,0,0,4.0943445622221,negative
5964,0,0,0,0,1,2.302585092994046,negative
5965,4,1,1,0,0,3.784189633918261,positive
5966,0,2,1,0,0,3.091042453358316,negative
5967,3,0,1,0,0,2.6390573296152584,negative
5968,2,0,0,0,0,1.791759469228055,positive
5969,3,0,0,0,0,2.70805020110221,positive
5970,4,0,0,0,0,2.995732273553991,positive
5971,4,1,1,0,0,3.4965075614664802,negative
5972,2,0,0,0,0,2.1972245773362196,positive
5973,1,1,0,0,0,1.6094379124341003,positive
5974,0,0,0,0,0,2.4849066497880004,positive
5975,1,2,1,0,0,3.091042453358316,negative
5976,0,0,0,0,0,2.772588722239781,positive
5977,2,2,0,0,0,3.1780538303479458,positive
5978,2,0,0,0,0,1.6094379124341003,positive
5979,1,2,1,0,0,3.044522437723423,negative
5980,0,1,0,0,0,1.0986122886681098,positive
5981,8,5,1,0,0,4.276666119016055,negative
5982,0,0,0,0,0,1.9459101490553132,positive
5983,1,1,1,0,0,3.091042453358316,negative
5984,4,3,0,0,0,3.6109179126442243,positive
5985,5,2,1,0,0,3.8066624897703196,negative
5986,0,1,0,0,0,2.70805020110221,negative
5987,0,0,0,0,1,2.3978952727983707,positive
5988,2,2,1,0,1,3.1780538303479458,negative
5989,4,0,0,0,0,2.9444389791664403,positive
5990,0,1,0,0,0,1.6094379124341003,negative
5991,1,0,1,0,0,2.4849066497880004,negative
5992,5,1,0,0,0,3.4657359027997265,positive
5993,2,2,0,0,0,2.995732273553991,negative
5994,4,1,1,0,0,3.58351893845611,negative
5995,1,0,1,0,0,3.2188758248682006,negative
5996,1,0,1,0,0,1.0986122886681098,negative
5997,2,0,0,0,0,2.833213344056216,negative
5998,2,2,0,0,0,3.4011973816621555,negative
5999,3,0,1,0,0,2.70805020110221,negative
6000,0,0,0,0,0,3.2188758248682006,negative
6001,0,0,0,0,0,1.9459101490553132,positive
6002,1,0,0,0,0,2.833213344056216,positive
6003,5,4,1,0,0,4.290459441148391,negative
6004,2,1,0,0,0,2.772588722239781,negative
6005,0,0,0,0,1,1.791759469228055,positive
6006,2,1,0,0,0,3.2188758248682006,negative
6007,2,2,0,1,0,3.332204510175204,positive
6008,4,6,1,0,0,4.30406509320417,negative
6009,0,0,0,0,0,2.302585092994046,negative
6010,2,2,0,0,0,3.4011973816621555,negative
6011,5,6,1,0,0,4.2626798770413155,negative
6012,4,4,0,0,0,3.7376696182833684,negative
6013,2,0,1,0,0,3.258096538021482,positive
6014,1,0,0,0,0,2.4849066497880004,negative
6015,4,1,1,0,0,3.6888794541139363,negative
6016,2,2,0,0,0,2.833213344056216,positive
6017,6,1,0,0,0,4.1588830833596715,positive
6018,1,0,0,0,1,1.9459101490553132,positive
6019,1,1,0,0,1,1.6094379124341003,negative
6020,4,1,1,0,0,3.912023005428146,negative
6021,6,0,0,0,0,3.295836866004329,positive
6022,3,1,1,0,0,2.995732273553991,positive
6023,0,1,0,0,0,2.3978952727983707,negative
6024,3,1,1,0,0,3.332204510175204,negative
6025,2,0,0,0,0,2.6390573296152584,positive
6026,6,1,0,0,0,3.7376696182833684,negative
6027,1,1,0,0,0,2.995732273553991,positive
6028,3,0,0,0,0,3.4339872044851463,positive
6029,2,1,1,0,1,2.772588722239781,positive
6030,1,1,1,0,0,3.1780538303479458,negative
6031,0,0,0,0,0,1.0986122886681098,negative
6032,0,1,1,0,0,2.6390573296152584,positive
6033,2,0,0,0,0,3.2188758248682006,negative
6034,0,0,0,0,0,2.0794415416798357,negative
6035,1,0,0,0,0,2.302585092994046,negative
6036,1,0,0,0,0,2.1972245773362196,negative
6037,1,0,0,0,0,2.772588722239781,positive
6038,2,1,0,0,0,3.258096538021482,negative
6039,1,6,1,0,0,3.7376696182833684,negative
6040,4,0,0,0,0,3.091042453358316,positive
6041,0,2,1,0,0,2.8903717578961645,negative
6042,3,1,1,0,0,3.4011973816621555,negative
6043,1,3,1,0,1,3.091042453358316,negative
6044,5,1,1,0,0,3.9318256327243257,negative
6045,2,1,0,0,0,2.70805020110221,negative
6046,6,0,0,0,0,4.143134726391533,positive
6047,0,0,1,0,0,2.4849066497880004,negative
6048,1,0,0,0,0,3.091042453358316,positive
6049,2,1,1,0,0,3.4011973816621555,negative
6050,0,0,0,0,0,1.791759469228055,negative
6051,0,6,1,0,1,3.6375861597263857,negative
6052,1,3,0,0,0,3.332204510175204,negative
6053,2,1,0,0,0,2.995732273553991,negative
6054,6,2,1,0,0,3.5553480614894135,negative
6055,1,3,0,0,0,2.833213344056216,negative
6056,2,3,1,0,0,3.4965075614664802,negative
6057,1,3,1,0,0,3.828641396489095,negative
6058,1,4,1,0,0,3.4339872044851463,negative
6059,3,0,0,0,0,2.9444389791664403,positive
6060,4,1,0,0,0,3.1354942159291497,positive
6061,2,0,1,0,0,2.6390573296152584,negative
6062,1,1,0,0,0,2.302585092994046,negative
6063,1,4,0,0,0,3.2188758248682006,negative
6064,2,3,1,0,0,3.8501476017100584,negative
6065,1,1,0,0,0,3.1354942159291497,positive
6066,1,1,0,0,0,3.044522437723423,positive
6067,2,1,1,0,0,3.1354942159291497,negative
6068,3,4,1,0,0,4.007333185232471,negative
6069,1,1,0,0,0,2.4849066497880004,negative
6070,0,0,0,0,0,1.6094379124341003,positive
6071,0,3,0,0,0,2.995732273553991,negative
6072,1,1,0,0,0,2.0794415416798357,negative
6073,3,2,1,0,0,3.6375861597263857,negative
6074,3,5,0,0,0,3.6888794541139363,positive
6075,4,1,0,0,0,3.4339872044851463,positive
6076,0,0,1,0,0,3.1780538303479458,negative
6077,3,2,0,0,0,2.8903717578961645,positive
6078,1,2,0,0,0,3.258096538021482,negative
6079,5,2,1,0,0,3.295836866004329,positive
6080,2,0,0,0,0,2.833213344056216,negative
6081,3,2,1,0,0,3.258096538021482,negative
6082,1,1,0,0,0,2.3978952727983707,negative
6083,1,1,0,0,0,1.9459101490553132,positive
6084,2,0,0,0,0,2.70805020110221,negative
6085,2,0,0,0,0,1.791759469228055,positive
6086,2,0,0,0,0,2.9444389791664403,positive
6087,6,2,0,0,0,3.5553480614894135,positive
6088,1,3,0,0,0,3.970291913552122,negative
6089,3,1,0,0,0,2.995732273553991,positive
6090,0,0,0,0,1,1.9459101490553132,negative
6091,1,1,0,0,0,2.772588722239781,positive
6092,4,3,0,0,0,3.5263605246161616,negative
6093,0,0,0,0,0,3.1780538303479458,negative
6094,1,1,1,0,0,3.091042453358316,negative
6095,2,1,0,0,0,3.1354942159291497,negative
6096,0,1,1,0,0,3.091042453358316,negative
6097,1,2,1,0,0,2.772588722239781,negative
6098,1,3,0,0,0,3.332204510175204,negative
6099,0,0,0,0,0,3.1354942159291497,negative
6100,2,0,0,0,0,2.772588722239781,negative
6101,0,0,1,0,0,1.9459101490553132,negative
6102,2,7,1,0,0,4.356708826689592,negative
6103,0,1,0,0,0,2.1972245773362196,negative
6104,2,1,0,0,1,2.1972245773362196,positive
6105,2,4,1,0,0,3.7376696182833684,negative
6106,1,0,0,0,0,1.3862943611198906,positive
6107,1,0,1,0,0,2.302585092994046,negative
6108,1,3,1,0,0,3.258096538021482,negative
6109,2,0,0,0,0,2.4849066497880004,positive
6110,2,3,0,0,0,3.5263605246161616,negative
6111,3,1,1,0,0,3.6109179126442243,negative
6112,0,1,0,0,0,1.0986122886681098,negative
6113,1,0,0,0,0,2.0794415416798357,positive
6114,3,1,1,0,0,3.1780538303479458,negative
6115,1,2,1,0,0,3.091042453358316,negative
6116,0,1,0,0,0,3.1780538303479458,positive
6117,2,0,0,0,0,1.9459101490553132,positive
6118,3,0,0,0,0,2.5649493574615367,positive
6119,1,1,0,0,0,1.791759469228055,negative
6120,3,1,1,0,0,3.5553480614894135,positive
6121,2,1,1,0,0,3.1354942159291497,negative
6122,1,2,1,0,0,3.091042453358316,positive
6123,0,1,0,0,0,3.044522437723423,negative
6124,6,3,0,0,0,3.6635616461296463,positive
6125,1,0,0,0,0,2.0794415416798357,negative
6126,2,3,0,0,0,3.091042453358316,positive
6127,5,3,1,0,0,3.5263605246161616,positive
6128,1,1,1,0,0,2.833213344056216,negative
6129,1,0,1,0,0,2.0794415416798357,negative
6130,4,0,0,0,0,3.2188758248682006,positive
6131,1,2,1,0,0,2.8903717578961645,negative
6132,2,0,0,0,0,2.833213344056216,positive
6133,1,0,1,0,0,3.1354942159291497,negative
6134,1,0,0,1,0,2.8903717578961645,positive
6135,1,1,1,0,0,2.1972245773362196,positive
6136,1,3,0,0,0,3.4011973816621555,negative
6137,3,4,1,0,0,3.4339872044851463,negative
6138,2,0,1,0,0,2.8903717578961645,negative
6139,0,0,0,0,0,1.6094379124341003,negative
6140,6,3,1,0,1,3.4657359027997265,positive
6141,5,1,0,0,0,2.995732273553991,positive
6142,1,0,0,0,0,2.1972245773362196,positive
6143,0,0,1,0,0,2.70805020110221,negative
6144,1,2,1,0,0,2.5649493574615367,negative
6145,1,0,0,0,0,3.4965075614664802,negative
6146,0,1,0,0,0,2.772588722239781,positive
6147,5,1,0,0,0,3.7612001156935624,positive
6148,2,0,1,0,0,2.3978952727983707,negative
6149,3,1,0,0,0,3.1780538303479458,positive
6150,1,1,0,0,1,3.044522437723423,negative
6151,0,0,0,0,0,4.5217885770490405,negative
6152,0,0,0,0,1,1.6094379124341003,positive
6153,0,1,1,0,0,2.302585092994046,negative
6154,3,2,0,0,0,3.5263605246161616,negative
6155,7,3,1,0,0,3.332204510175204,positive
6156,5,1,1,1,0,4.204692619390966,negative
6157,4,1,0,0,0,3.1354942159291497,positive
6158,1,0,1,0,1,3.1354942159291497,negative
6159,2,0,0,0,0,3.1354942159291497,negative
6160,2,4,1,0,0,3.5553480614894135,negative
6161,1,3,1,0,0,3.2188758248682006,negative
6162,1,1,0,0,0,2.70805020110221,negative
6163,2,1,0,0,0,3.6635616461296463,negative
6164,2,1,0,0,0,3.2188758248682006,negative
6165,0,0,0,0,0,2.8903717578961645,negative
6166,1,0,0,0,0,2.70805020110221,negative
6167,1,1,0,0,0,2.3978952727983707,negative
6168,3,2,1,0,0,3.091042453358316,negative
6169,1,0,0,0,0,2.4849066497880004,negative
6170,0,1,0,0,1,0.6931471805599453,positive
6171,5,1,0,0,0,3.5553480614894135,positive
6172,1,1,0,0,0,2.302585092994046,positive
6173,1,2,0,0,1,3.332204510175204,negative
6174,1,0,1,0,0,2.1972245773362196,negative
6175,1,1,0,0,0,1.791759469228055,negative
6176,2,2,1,0,0,3.9512437185814275,negative
6177,0,1,0,0,0,3.1354942159291497,negative
6178,2,2,0,0,0,2.833213344056216,positive
6179,4,1,0,0,0,3.6635616461296463,negative
6180,2,0,0,0,0,3.1780538303479458,positive
6181,2,0,1,0,0,2.8903717578961645,negative
6182,4,0,0,0,1,3.1354942159291497,positive
6183,2,2,1,0,0,3.332204510175204,negative
6184,3,0,0,0,0,2.8903717578961645,positive
6185,0,0,1,0,0,2.5649493574615367,positive
6186,1,0,1,0,0,2.302585092994046,negative
6187,8,12,1,0,0,4.9344739331306915,positive
6188,1,0,1,0,0,2.302585092994046,positive
6189,2,2,0,0,0,2.8903717578961645,positive
6190,3,0,1,0,0,2.9444389791664403,negative
6191,2,0,0,0,0,2.5649493574615367,positive
6192,2,0,1,0,0,2.6390573296152584,negative
6193,2,1,1,0,0,2.995732273553991,negative
6194,1,2,1,0,0,2.70805020110221,negative
6195,2,0,0,0,0,2.3978952727983707,positive
6196,2,1,0,0,0,3.295836866004329,negative
6197,2,2,1,0,0,3.6635616461296463,positive
6198,3,3,0,0,0,3.1354942159291497,negative
6199,4,2,0,0,0,3.1354942159291497,negative
6200,3,0,0,0,0,3.044522437723423,positive
6201,2,3,1,0,0,3.2188758248682006,negative
6202,5,2,0,1,0,3.6375861597263857,positive
6203,2,2,1,0,0,3.258096538021482,negative
6204,0,1,0,0,0,2.9444389791664403,negative
6205,4,2,1,1,0,3.828641396489095,negative
6206,9,5,1,0,0,4.219507705176107,negative
6207,1,1,1,0,0,2.302585092994046,negative
6208,1,0,1,0,0,2.5649493574615367,negative
6209,1,1,1,0,0,3.1780538303479458,negative
6210,2,1,1,0,0,2.5649493574615367,negative
6211,0,3,1,0,0,2.8903717578961645,positive
6212,0,1,0,0,0,1.791759469228055,positive
6213,1,0,1,0,1,2.833213344056216,negative
6214,1,1,0,0,0,2.70805020110221,negative
6215,3,0,0,0,0,3.2188758248682006,positive
6216,3,2,0,0,0,3.4657359027997265,negative
6217,0,1,0,0,0,3.2188758248682006,negative
6218,1,1,1,0,0,3.044522437723423,positive
6219,2,0,0,0,0,2.8903717578961645,positive
6220,0,0,0,0,1,1.0986122886681098,positive
6221,4,0,1,0,0,3.258096538021482,negative
6222,1,0,1,0,0,1.6094379124341003,negative
6223,4,1,0,0,0,3.1354942159291497,positive
6224,5,1,1,0,0,3.2188758248682006,negative
6225,2,0,0,1,0,3.332204510175204,positive
6226,2,0,0,0,0,3.6888794541139363,negative
6227,2,0,0,0,0,2.4849066497880004,positive
6228,1,1,0,0,0,1.791759469228055,positive
6229,0,2,1,0,0,3.332204510175204,negative
6230,1,0,0,0,0,1.791759469228055,positive
6231,2,0,0,0,0,2.4849066497880004,positive
6232,0,0,0,0,0,1.3862943611198906,positive
6233,0,2,1,0,0,2.6390573296152584,negative
6234,1,0,0,0,0,2.70805020110221,negative
6235,1,4,0,0,0,2.995732273553991,positive
6236,10,2,1,0,0,4.007333185232471,negative
6237,0,4,1,0,0,3.2188758248682006,negative
6238,1,3,1,0,0,3.6109179126442243,negative
6239,2,0,1,0,0,3.1780538303479458,negative
6240,0,0,1,0,0,1.6094379124341003,negative
6241,3,3,0,0,0,3.828641396489095,negative
6242,1,1,0,0,0,2.3978952727983707,negative
6243,2,0,0,0,0,2.5649493574615367,negative
6244,2,1,0,0,0,3.044522437723423,positive
6245,4,1,1,0,0,3.258096538021482,negative
6246,2,1,0,0,0,3.258096538021482,positive
6247,2,1,1,0,0,3.4657359027997265,negative
6248,2,1,1,0,0,4.174387269895637,negative
6249,3,2,0,0,0,3.332204510175204,negative
6250,1,3,1,0,0,2.995732273553991,positive
6251,3,0,0,0,0,3.044522437723423,positive
6252,5,0,0,0,0,3.332204510175204,positive
6253,7,3,1,1,0,4.060443010546419,negative
6254,2,0,0,0,0,2.302585092994046,positive
6255,1,1,0,0,0,3.1354942159291497,negative
6256,7,2,0,0,0,3.8066624897703196,negative
6257,0,1,0,0,1,1.6094379124341003,positive
6258,1,1,1,0,0,4.110873864173311,negative
6259,3,0,0,0,0,2.4849066497880004,positive
6260,2,0,0,0,1,2.70805020110221,positive
6261,3,1,0,0,0,2.70805020110221,positive
6262,3,2,1,0,0,3.295836866004329,positive
6263,2,1,0,0,1,2.9444389791664403,negative
6264,1,3,1,0,0,2.833213344056216,positive
6265,0,1,0,0,0,1.791759469228055,negative
6266,1,3,0,0,0,3.7376696182833684,negative
